stop_point_id,journey_id,arrival_time,departure_time,stop_point_name,longitude,latitude
stop_point:SNCF:87545244:RapidTransit,vehicle_journey:SNCF:2024-07-08:128620-128621:1187:RapidTransit,155900,160000,Juvisy,2.38267,48.68917
stop_point:SNCF:87681304:RapidTransit,vehicle_journey:SNCF:2024-07-08:128620-128621:1187:RapidTransit,160300,160400,Vigneux-sur-Seine,2.414398,48.708213
stop_point:SNCF:87681825:RapidTransit,vehicle_journey:SNCF:2024-07-08:128620-128621:1187:RapidTransit,160800,160900,Villeneuve-Saint-Georges,2.446523,48.729972
stop_point:SNCF:87681809:RapidTransit,vehicle_journey:SNCF:2024-07-08:128620-128621:1187:RapidTransit,161100,161200,Villeneuve Triage,2.438192,48.745198
stop_point:SNCF:87608802:RapidTransit,vehicle_journey:SNCF:2024-07-08:128620-128621:1187:RapidTransit,161500,161500,Créteil - Pompadour,2.435276,48.77154
stop_point:SNCF:87681247:RapidTransit,vehicle_journey:SNCF:2024-07-08:128620-128621:1187:RapidTransit,161800,161800,Le Vert de Maisons,2.43148,48.78934
stop_point:SNCF:87681155:RapidTransit,vehicle_journey:SNCF:2024-07-08:128620-128621:1187:RapidTransit,162000,162100,Maisons-Alfort - Alfortville,2.426977,48.802071
stop_point:SNCF:87686030:RapidTransit,vehicle_journey:SNCF:2024-07-08:128620-128621:1187:RapidTransit,162700,162800,Paris - Gare de Lyon - Banlieue,2.37352,48.844888
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:128620-128621:1187:RapidTransit,163200,163300,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87271023:RapidTransit,vehicle_journey:SNCF:2024-07-08:128620-128621:1187:RapidTransit,163600,163800,Gare du Nord,2.355151,48.880185
stop_point:SNCF:87164780:RapidTransit,vehicle_journey:SNCF:2024-07-08:128620-128621:1187:RapidTransit,164200,164300,Stade de France - Saint-Denis,2.35134,48.91779
stop_point:SNCF:87271015:RapidTransit,vehicle_journey:SNCF:2024-07-08:128620-128621:1187:RapidTransit,164500,164600,Saint-Denis,2.345952,48.935493
stop_point:SNCF:87271163:RapidTransit,vehicle_journey:SNCF:2024-07-08:128620-128621:1187:RapidTransit,165000,165100,Pierrefitte - Stains,2.372164,48.964126
stop_point:SNCF:87276196:RapidTransit,vehicle_journey:SNCF:2024-07-08:128620-128621:1187:RapidTransit,165300,165400,Garges - Sarcelles,2.39078,48.97663
stop_point:SNCF:87276220:RapidTransit,vehicle_journey:SNCF:2024-07-08:128620-128621:1187:RapidTransit,165800,165900,Villiers-le-Bel - Gonesse - Arnouville,2.416129,48.994205
stop_point:SNCF:87276246:RapidTransit,vehicle_journey:SNCF:2024-07-08:128620-128621:1187:RapidTransit,170300,170400,Goussainville,2.46325,49.024088
stop_point:SNCF:87276238:RapidTransit,vehicle_journey:SNCF:2024-07-08:128620-128621:1187:RapidTransit,170600,170600,Les Noues,2.47633,49.03234
stop_point:SNCF:87276253:RapidTransit,vehicle_journey:SNCF:2024-07-08:128620-128621:1187:RapidTransit,170900,170900,Louvres,2.501897,49.049657
stop_point:SNCF:87276261:RapidTransit,vehicle_journey:SNCF:2024-07-08:128620-128621:1187:RapidTransit,171400,171500,Survilliers - Fosses,2.525402,49.099604
stop_point:SNCF:87276287:RapidTransit,vehicle_journey:SNCF:2024-07-08:128620-128621:1187:RapidTransit,171800,171800,La Borne Blanche,2.505866,49.126985
stop_point:SNCF:87276279:RapidTransit,vehicle_journey:SNCF:2024-07-08:128620-128621:1187:RapidTransit,172100,172100,Orry-la-Ville - Coye,2.489997,49.13893
stop_point:SNCF:87545244:RapidTransit,vehicle_journey:SNCF:2024-07-08:128622-128623:1187:RapidTransit,234500,234500,Juvisy,2.38267,48.68917
stop_point:SNCF:87681304:RapidTransit,vehicle_journey:SNCF:2024-07-08:128622-128623:1187:RapidTransit,234800,234900,Vigneux-sur-Seine,2.414398,48.708213
stop_point:SNCF:87681825:RapidTransit,vehicle_journey:SNCF:2024-07-08:128622-128623:1187:RapidTransit,235300,235400,Villeneuve-Saint-Georges,2.446523,48.729972
stop_point:SNCF:87681155:RapidTransit,vehicle_journey:SNCF:2024-07-08:128622-128623:1187:RapidTransit,000100,000200,Maisons-Alfort - Alfortville,2.426977,48.802071
stop_point:SNCF:87686030:RapidTransit,vehicle_journey:SNCF:2024-07-08:128622-128623:1187:RapidTransit,000800,001300,Paris - Gare de Lyon - Banlieue,2.37352,48.844888
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:128622-128623:1187:RapidTransit,001700,001800,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87271023:RapidTransit,vehicle_journey:SNCF:2024-07-08:128622-128623:1187:RapidTransit,002100,002300,Gare du Nord,2.355151,48.880185
stop_point:SNCF:87164780:RapidTransit,vehicle_journey:SNCF:2024-07-08:128622-128623:1187:RapidTransit,002700,002800,Stade de France - Saint-Denis,2.35134,48.91779
stop_point:SNCF:87271015:RapidTransit,vehicle_journey:SNCF:2024-07-08:128622-128623:1187:RapidTransit,003000,003100,Saint-Denis,2.345952,48.935493
stop_point:SNCF:87271163:RapidTransit,vehicle_journey:SNCF:2024-07-08:128622-128623:1187:RapidTransit,003500,003600,Pierrefitte - Stains,2.372164,48.964126
stop_point:SNCF:87276196:RapidTransit,vehicle_journey:SNCF:2024-07-08:128622-128623:1187:RapidTransit,003800,003900,Garges - Sarcelles,2.39078,48.97663
stop_point:SNCF:87276220:RapidTransit,vehicle_journey:SNCF:2024-07-08:128622-128623:1187:RapidTransit,004300,004400,Villiers-le-Bel - Gonesse - Arnouville,2.416129,48.994205
stop_point:SNCF:87276246:RapidTransit,vehicle_journey:SNCF:2024-07-08:128622-128623:1187:RapidTransit,004800,004900,Goussainville,2.46325,49.024088
stop_point:SNCF:87276238:RapidTransit,vehicle_journey:SNCF:2024-07-08:128622-128623:1187:RapidTransit,005100,005100,Les Noues,2.47633,49.03234
stop_point:SNCF:87276253:RapidTransit,vehicle_journey:SNCF:2024-07-08:128622-128623:1187:RapidTransit,005400,005400,Louvres,2.501897,49.049657
stop_point:SNCF:87276261:RapidTransit,vehicle_journey:SNCF:2024-07-08:128622-128623:1187:RapidTransit,005900,010000,Survilliers - Fosses,2.525402,49.099604
stop_point:SNCF:87276287:RapidTransit,vehicle_journey:SNCF:2024-07-08:128622-128623:1187:RapidTransit,010300,010300,La Borne Blanche,2.505866,49.126985
stop_point:SNCF:87276279:RapidTransit,vehicle_journey:SNCF:2024-07-08:128622-128623:1187:RapidTransit,010600,010600,Orry-la-Ville - Coye,2.489997,49.13893
stop_point:SNCF:87271031:RapidTransit,vehicle_journey:SNCF:2024-07-08:129001:1187:RapidTransit,045000,045000,Gare du Nord Surface,2.355151,48.880185
stop_point:SNCF:87164780:RapidTransit,vehicle_journey:SNCF:2024-07-08:129001:1187:RapidTransit,045500,045700,Stade de France - Saint-Denis,2.35134,48.91779
stop_point:SNCF:87271015:RapidTransit,vehicle_journey:SNCF:2024-07-08:129001:1187:RapidTransit,050000,050100,Saint-Denis,2.345952,48.935493
stop_point:SNCF:87271163:RapidTransit,vehicle_journey:SNCF:2024-07-08:129001:1187:RapidTransit,050600,050600,Pierrefitte - Stains,2.372164,48.964126
stop_point:SNCF:87276196:RapidTransit,vehicle_journey:SNCF:2024-07-08:129001:1187:RapidTransit,050800,050900,Garges - Sarcelles,2.39078,48.97663
stop_point:SNCF:87276220:RapidTransit,vehicle_journey:SNCF:2024-07-08:129001:1187:RapidTransit,051200,051300,Villiers-le-Bel - Gonesse - Arnouville,2.416129,48.994205
stop_point:SNCF:87276246:RapidTransit,vehicle_journey:SNCF:2024-07-08:129001:1187:RapidTransit,051900,052000,Goussainville,2.46325,49.024088
stop_point:SNCF:87276238:RapidTransit,vehicle_journey:SNCF:2024-07-08:129001:1187:RapidTransit,052000,052200,Les Noues,2.47633,49.03234
stop_point:SNCF:87276253:RapidTransit,vehicle_journey:SNCF:2024-07-08:129001:1187:RapidTransit,052500,052600,Louvres,2.501897,49.049657
stop_point:SNCF:87276261:RapidTransit,vehicle_journey:SNCF:2024-07-08:129001:1187:RapidTransit,053000,053100,Survilliers - Fosses,2.525402,49.099604
stop_point:SNCF:87276287:RapidTransit,vehicle_journey:SNCF:2024-07-08:129001:1187:RapidTransit,053400,053500,La Borne Blanche,2.505866,49.126985
stop_point:SNCF:87276279:RapidTransit,vehicle_journey:SNCF:2024-07-08:129001:1187:RapidTransit,053700,053800,Orry-la-Ville - Coye,2.489997,49.13893
stop_point:SNCF:87276113:RapidTransit,vehicle_journey:SNCF:2024-07-08:129001:1187:RapidTransit,054300,054400,Chantilly - Gouvieux,2.459771,49.187219
stop_point:SNCF:87276006:RapidTransit,vehicle_journey:SNCF:2024-07-08:129001:1187:RapidTransit,055300,055300,Creil,2.469293,49.263775
stop_point:SNCF:87681007:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,195700,195700,Corbeil-Essonnes,2.47376,48.614405
stop_point:SNCF:87681395:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,195900,200000,Le Bras de Fer,2.450625,48.623287
stop_point:SNCF:87681387:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,200200,200300,Évry - Courcouronnes,2.428581,48.625507
stop_point:SNCF:87681346:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,200500,200600,Orangis - Bois de l'Épine,2.407765,48.636315
stop_point:SNCF:87681379:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,200900,200900,Grigny Centre,2.395749,48.653446
stop_point:SNCF:87545244:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,201300,201400,Juvisy,2.38267,48.68917
stop_point:SNCF:87681304:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,201700,201800,Vigneux-sur-Seine,2.414398,48.708213
stop_point:SNCF:87681825:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,202200,202300,Villeneuve-Saint-Georges,2.446523,48.729972
stop_point:SNCF:87681809:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,202600,202600,Villeneuve Triage,2.438192,48.745198
stop_point:SNCF:87608802:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,202900,203000,Créteil - Pompadour,2.435276,48.77154
stop_point:SNCF:87681247:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,203300,203300,Le Vert de Maisons,2.43148,48.78934
stop_point:SNCF:87681155:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,203500,203600,Maisons-Alfort - Alfortville,2.426977,48.802071
stop_point:SNCF:87686030:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,204200,204300,Paris - Gare de Lyon - Banlieue,2.37352,48.844888
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,204700,204800,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87271023:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,205100,205300,Gare du Nord,2.355151,48.880185
stop_point:SNCF:87164780:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,205700,205800,Stade de France - Saint-Denis,2.35134,48.91779
stop_point:SNCF:87271015:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,210000,210100,Saint-Denis,2.345952,48.935493
stop_point:SNCF:87271163:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,210500,210600,Pierrefitte - Stains,2.372164,48.964126
stop_point:SNCF:87276196:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,210800,210900,Garges - Sarcelles,2.39078,48.97663
stop_point:SNCF:87276220:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,211300,211400,Villiers-le-Bel - Gonesse - Arnouville,2.416129,48.994205
stop_point:SNCF:87276246:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,211800,211900,Goussainville,2.46325,49.024088
stop_point:SNCF:87276238:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,212100,212100,Les Noues,2.47633,49.03234
stop_point:SNCF:87276253:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,212400,212400,Louvres,2.501897,49.049657
stop_point:SNCF:87276261:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,212900,213000,Survilliers - Fosses,2.525402,49.099604
stop_point:SNCF:87276287:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,213300,213300,La Borne Blanche,2.505866,49.126985
stop_point:SNCF:87276279:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,213600,213700,Orry-la-Ville - Coye,2.489997,49.13893
stop_point:SNCF:87276113:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,214200,214300,Chantilly - Gouvieux,2.459771,49.187219
stop_point:SNCF:87276006:RapidTransit,vehicle_journey:SNCF:2024-07-08:129504-129505:1187:RapidTransit,215000,215000,Creil,2.469293,49.263775
stop_point:SNCF:87681007:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,094000,094000,Corbeil-Essonnes,2.47376,48.614405
stop_point:SNCF:87681395:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,094300,094300,Le Bras de Fer,2.450625,48.623287
stop_point:SNCF:87681387:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,094700,094700,Évry - Courcouronnes,2.428581,48.625507
stop_point:SNCF:87681346:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,095000,095100,Orangis - Bois de l'Épine,2.407765,48.636315
stop_point:SNCF:87681379:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,095400,095400,Grigny Centre,2.395749,48.653446
stop_point:SNCF:87681312:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,095700,095800,Viry-Châtillon,2.386407,48.676128
stop_point:SNCF:87545244:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,100000,100100,Juvisy,2.38267,48.68917
stop_point:SNCF:87681304:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,100400,100400,Vigneux-sur-Seine,2.414398,48.708213
stop_point:SNCF:87681825:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,100900,101000,Villeneuve-Saint-Georges,2.446523,48.729972
stop_point:SNCF:87681809:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,101300,101300,Villeneuve Triage,2.438192,48.745198
stop_point:SNCF:87608802:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,101600,101700,Créteil - Pompadour,2.435276,48.77154
stop_point:SNCF:87681247:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,101900,102000,Le Vert de Maisons,2.43148,48.78934
stop_point:SNCF:87681155:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,102200,102200,Maisons-Alfort - Alfortville,2.426977,48.802071
stop_point:SNCF:87686030:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,102800,102900,Paris - Gare de Lyon - Banlieue,2.37352,48.844888
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,103200,103400,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87271023:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,103700,103800,Gare du Nord,2.355151,48.880185
stop_point:SNCF:87164780:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,104200,104300,Stade de France - Saint-Denis,2.35134,48.91779
stop_point:SNCF:87271015:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,104500,104600,Saint-Denis,2.345952,48.935493
stop_point:SNCF:87271163:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,105100,105200,Pierrefitte - Stains,2.372164,48.964126
stop_point:SNCF:87276196:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,105400,105500,Garges - Sarcelles,2.39078,48.97663
stop_point:SNCF:87276220:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,105800,105900,Villiers-le-Bel - Gonesse - Arnouville,2.416129,48.994205
stop_point:SNCF:87276246:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,110500,110600,Goussainville,2.46325,49.024088
stop_point:SNCF:87276238:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,110700,110700,Les Noues,2.47633,49.03234
stop_point:SNCF:87276253:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,111000,111100,Louvres,2.501897,49.049657
stop_point:SNCF:87276261:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,111500,111600,Survilliers - Fosses,2.525402,49.099604
stop_point:SNCF:87276287:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,111900,112000,La Borne Blanche,2.505866,49.126985
stop_point:SNCF:87276279:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,112300,112400,Orry-la-Ville - Coye,2.489997,49.13893
stop_point:SNCF:87276113:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,112700,112800,Chantilly - Gouvieux,2.459771,49.187219
stop_point:SNCF:87276006:RapidTransit,vehicle_journey:SNCF:2024-07-08:129602-129603:1187:RapidTransit,113600,113600,Creil,2.469293,49.263775
stop_point:SNCF:87681007:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,114000,114000,Corbeil-Essonnes,2.47376,48.614405
stop_point:SNCF:87681395:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,114200,114300,Le Bras de Fer,2.450625,48.623287
stop_point:SNCF:87681387:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,114600,114700,Évry - Courcouronnes,2.428581,48.625507
stop_point:SNCF:87681346:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,114900,115000,Orangis - Bois de l'Épine,2.407765,48.636315
stop_point:SNCF:87681379:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,115300,115300,Grigny Centre,2.395749,48.653446
stop_point:SNCF:87681312:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,115700,115700,Viry-Châtillon,2.386407,48.676128
stop_point:SNCF:87545244:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,115900,120000,Juvisy,2.38267,48.68917
stop_point:SNCF:87681304:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,120300,120300,Vigneux-sur-Seine,2.414398,48.708213
stop_point:SNCF:87681825:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,120800,120900,Villeneuve-Saint-Georges,2.446523,48.729972
stop_point:SNCF:87681809:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,121200,121200,Villeneuve Triage,2.438192,48.745198
stop_point:SNCF:87608802:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,121500,121600,Créteil - Pompadour,2.435276,48.77154
stop_point:SNCF:87681247:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,121900,121900,Le Vert de Maisons,2.43148,48.78934
stop_point:SNCF:87681155:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,122100,122200,Maisons-Alfort - Alfortville,2.426977,48.802071
stop_point:SNCF:87686030:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,122800,122900,Paris - Gare de Lyon - Banlieue,2.37352,48.844888
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,123300,123500,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87271023:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,123700,123800,Gare du Nord,2.355151,48.880185
stop_point:SNCF:87164780:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,124300,124400,Stade de France - Saint-Denis,2.35134,48.91779
stop_point:SNCF:87271015:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,124600,124700,Saint-Denis,2.345952,48.935493
stop_point:SNCF:87271163:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,125100,125100,Pierrefitte - Stains,2.372164,48.964126
stop_point:SNCF:87276196:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,125400,125400,Garges - Sarcelles,2.39078,48.97663
stop_point:SNCF:87276220:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,125700,125800,Villiers-le-Bel - Gonesse - Arnouville,2.416129,48.994205
stop_point:SNCF:87276246:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,130300,130400,Goussainville,2.46325,49.024088
stop_point:SNCF:87276238:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,130400,130600,Les Noues,2.47633,49.03234
stop_point:SNCF:87276253:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,130800,130900,Louvres,2.501897,49.049657
stop_point:SNCF:87276261:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,131400,131500,Survilliers - Fosses,2.525402,49.099604
stop_point:SNCF:87276287:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,131800,131900,La Borne Blanche,2.505866,49.126985
stop_point:SNCF:87276279:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,132100,132200,Orry-la-Ville - Coye,2.489997,49.13893
stop_point:SNCF:87276113:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,132600,132700,Chantilly - Gouvieux,2.459771,49.187219
stop_point:SNCF:87276006:RapidTransit,vehicle_journey:SNCF:2024-07-08:129606-129607:1187:RapidTransit,133500,133500,Creil,2.469293,49.263775
stop_point:SNCF:87681007:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,205500,205500,Corbeil-Essonnes,2.47376,48.614405
stop_point:SNCF:87681395:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,205800,205900,Le Bras de Fer,2.450625,48.623287
stop_point:SNCF:87681387:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,210100,210200,Évry - Courcouronnes,2.428581,48.625507
stop_point:SNCF:87681346:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,210400,210500,Orangis - Bois de l'Épine,2.407765,48.636315
stop_point:SNCF:87681379:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,210700,210800,Grigny Centre,2.395749,48.653446
stop_point:SNCF:87681312:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,211100,211200,Viry-Châtillon,2.386407,48.676128
stop_point:SNCF:87545244:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,211400,211500,Juvisy,2.38267,48.68917
stop_point:SNCF:87681304:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,211800,211900,Vigneux-sur-Seine,2.414398,48.708213
stop_point:SNCF:87681825:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,212300,212400,Villeneuve-Saint-Georges,2.446523,48.729972
stop_point:SNCF:87681809:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,212600,212700,Villeneuve Triage,2.438192,48.745198
stop_point:SNCF:87608802:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,213000,213000,Créteil - Pompadour,2.435276,48.77154
stop_point:SNCF:87681247:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,213300,213300,Le Vert de Maisons,2.43148,48.78934
stop_point:SNCF:87681155:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,213500,213600,Maisons-Alfort - Alfortville,2.426977,48.802071
stop_point:SNCF:87686030:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,214200,214300,Paris - Gare de Lyon - Banlieue,2.37352,48.844888
stop_point:SNCF:87758607:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,214700,214800,Châtelet les Halles,2.34814,48.85983
stop_point:SNCF:87271023:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,215100,215300,Gare du Nord,2.355151,48.880185
stop_point:SNCF:87164780:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,215700,215800,Stade de France - Saint-Denis,2.35134,48.91779
stop_point:SNCF:87271015:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,220000,220100,Saint-Denis,2.345952,48.935493
stop_point:SNCF:87271163:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,220500,220600,Pierrefitte - Stains,2.372164,48.964126
stop_point:SNCF:87276196:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,220800,220900,Garges - Sarcelles,2.39078,48.97663
stop_point:SNCF:87276220:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,221300,221400,Villiers-le-Bel - Gonesse - Arnouville,2.416129,48.994205
stop_point:SNCF:87276246:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,221800,221900,Goussainville,2.46325,49.024088
stop_point:SNCF:87276238:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,222100,222100,Les Noues,2.47633,49.03234
stop_point:SNCF:87276253:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,222400,222400,Louvres,2.501897,49.049657
stop_point:SNCF:87276261:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,222900,223000,Survilliers - Fosses,2.525402,49.099604
stop_point:SNCF:87276287:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,223300,223300,La Borne Blanche,2.505866,49.126985
stop_point:SNCF:87276279:RapidTransit,vehicle_journey:SNCF:2024-07-08:129608-129609:1187:RapidTransit,223600,223700,Orry-la-Ville - Coye,2.489997,49.13893
